huspacy lemma == huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|jut|,|jut|,|juss|,|jussuk|,|jussuk|
False,|semmilyen|,|None|,|semmilyen|,|semmilyen|,|semmilyen|
False,|közötte|,|None|,|között|,|közöttünk|,|közöttünk|
False,|Tisztelet|,|tisztelet|,|tisztelet|,|Tisztelettel|,|Tisztelettel|
False,|ön|,|None|,|ön|,|öntől|,|öntől|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióval|,|Unióval|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|álláspont|,|None|,|álláspont|,|Álláspont|,|Álláspont|
False,|hamar|,|None|,|hamar|,|hamarabb|,|hamarabb|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|itt|,|None|,|itt|,|Itt|,|Itt|
False,|is|,|None|,|is|,|is|,|is|
False,|több|,|None|,|sok|,|többek|,|többek|
False,|ezúttal|,|None|,|ezúttal|,|ezúttal|,|ezúttal|
False,|túlhatalom|,|None|,|túlhatalom|,|túlhatalom|,|túlhatalom|
False,|lesz|,|None|,|lesz|,|lesz|,|lesz|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|értjüke|,|None|,|értjüke|,|értjüke|,|értjüke|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészségbe|,|Ügyészségbe|
False,|jól|,|None|,|jó|,|Jól|,|Jól|
False,|értjüke|,|None|,|értjüke|,|értjüke|,|értjüke|
False,|Médiatanács|,|None|,|médiatanács|,|Médiatanácsba|,|Médiatanácsba|
False,|is|,|None|,|is|,|is|,|is|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unió|,|Unió|
False,|is|,|None|,|is|,|is|,|is|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|megváltoztat|,|megváltoztat|,|megváltozik|,|megváltoztassák|,|megváltoztassák|
False,|hajlandóake|,|None|,|hajlandóak|,|hajlandóake|,|hajlandóake|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|más|,|None|,|más|,|más|,|más|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Navracsics|,|None|,|Navracsics|,|Navracsics|,|Navracsics|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|NAVRACSICS|,|None|,|NAVRACSICS|,|NAVRACSICS|,|NAVRACSICS|
False,|TIBOR|,|Tibor|,|Tibor|,|TIBOR|,|TIBOR|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|None|,|képviselőtárs|,|Képviselőtársam|,|Képviselőtársam|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|számára|,|számomra|,|számomra|,|számomra|,|számomra|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ugyanezen|,|None|,|ugyanezen|,|ugyanezen|,|ugyanezen|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|lépte|,|léptet|,|léptet|,|léptetem|,|léptetem|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióból|,|Unióból|
False,|lehet|,|lesz|,|van|,|lehetek|,|lehetek|
False,|ennyire|,|None|,|ennyire|,|ennyire|,|ennyire|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióval|,|Unióval|
False,|ugyanott|,|None|,|ugyanott|,|ugyanott|,|ugyanott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|van|,|None|,|van|,|voltam|,|voltam|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|mintha|,|None|,|mintha|,|mintha|,|mintha|
False,|homlokegyenes|,|homlokegyenes|,|homlokegyenest|,|homlokegyenest|,|homlokegyenest|
False,|mi|,|ami|,|mi|,|mi|,|mi|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|is|,|None|,|is|,|is|,|is|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|Neelie|,|None|,|Neelie|,|Neelie|,|Neelie|
False,|Kroes|,|None|,|Kroes|,|Kroesszal|,|Kroesszal|
False,|Redinggel|,|None|,|Reding|,|Redinggel|,|Redinggel|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|igaz|,|None|,|igaz|,|igaza|,|igaza|
False,|igaz|,|None|,|igaz|,|igaza|,|igaza|
False,|igaz|,|None|,|igaz|,|igaza|,|igaza|
False,|felkészülve|,|felkészül|,|felkészül|,|felkészülve|,|felkészülve|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|igaz|,|None|,|igaz|,|igazunk|,|igazunk|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|igaz|,|None|,|igaz|,|igazunk|,|igazunk|
False,|szerinte|,|None|,|szerint|,|Szerintem|,|Szerintem|
False,|nincsen|,|nincs|,|nincs|,|nincsen|,|nincsen|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|semmi|,|None|,|semmi|,|semmi|,|semmi|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészséghez|,|Ügyészséghez|
False,|Codruța|,|None|,|Codruța|,|Codru?a|,|Codru?a|
False,|sokkal|,|sokkal|,|sok|,|sokkal|,|sokkal|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|csatlakozik|,|csatlakoz|,|csatlakozik|,|csatlakoztak|,|csatlakoztak|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészséghez|,|Ügyészséghez|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészséggel|,|Ügyészséggel|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|BRENNER|,|Brenner|,|Brenner|,|BRENNER|,|BRENNER|
False,|KOLOMAN|,|None|,|KOLOMAN|,|KOLOMAN|,|KOLOMAN|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Elnök|,|elnök|,|elnök|,|Elnök|,|Elnök|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|milyen|,|None|,|milyen|,|milyen|,|milyen|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ORF|,|None|,|ORF-|,|ORF-en|,|ORF-en|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|16.|,|16|,|16|,|16-án|,|16-án|
False,|emlékezik|,|emlékez|,|emlékezik|,|emlékeztünk|,|emlékeztünk|
False,|az|,|None|,|az|,|azt|,|azt|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Dúró|,|None|,|Dúró|,|Dúró|,|Dúró|
False,|Hány|,|None|,|hány|,|Hány|,|Hány|
False,|is|,|None|,|is|,|is|,|is|
False,|érzie|,|None|,|érzie|,|érzie|,|érzie|
False,|öltve|,|ölt|,|ölt|,|öltve|,|öltve|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Néppárt|,|None|,|néppárt|,|Néppárthoz|,|Néppárthoz|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|túlhatalom|,|None|,|túlhatalm|,|túlhatalmat|,|túlhatalmat|
False,|több|,|None|,|sok|,|többre|,|többre|
False,|ez|,|None|,|ez|,|ezekre|,|ezekre|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|is|,|None|,|is|,|is|,|is|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|NAVRACSICS|,|None|,|NAVRACSICS|,|NAVRACSICS|,|NAVRACSICS|
False,|TIBOR|,|Tibor|,|Tibor|,|TIBOR|,|TIBOR|
False,|lesz|,|lesz|,|van|,|lehet|,|lehet|
False,|is|,|None|,|is|,|is|,|is|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|ORF|,|None|,|ORF|,|ORF-en|,|ORF-en|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Televízió|,|None|,|televízió|,|Televízió|,|Televízió|
False,|Derültség|,|None|,|derültség|,|Derültség|,|Derültség|
False,|Közbeszólás|,|közbeszólás|,|közbeszólás|,|Közbeszólások|,|Közbeszólások|
False,|közt|,|None|,|közt|,|köztük|,|köztük|
False,|előfizetve|,|előfizet|,|előfizet|,|előfizetve|,|előfizetve|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|ORF|,|None|,|ORF-et|,|ORF-et|,|ORF-et|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|vagyok|,|vagyok|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|Derültség|,|derültség|,|derültség|,|Derültség|,|Derültség|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Tude|,|None|,|tud|,|Tude|,|Tude|
False,|két|,|None|,|két|,|kétszer|,|kétszer|
False,|ugyanaz|,|None|,|ugyanaz|,|ugyanabba|,|ugyanabba|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|FEKETE-GYŐR|,|Fekete-Győr|,|Fekete-Győr|,|FEKETE-GYŐR|,|FEKETE-GYŐR|
False,|ANDRÁS|,|András|,|András|,|ANDRÁS|,|ANDRÁS|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|utóbbi|,|None|,|utóbbi|,|Utóbbi|,|Utóbbi|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Hajnal|,|Hajnal|,|hajnal|,|Hajnal|,|Hajnal|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetirodát|,|Kabinetirodát|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|vehet|,|vesz|,|vesz|,|vehet|,|vehet|
False,|kormányinfón|,|None|,|kormányinfó|,|kormányinfón|,|kormányinfón|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|Hajnal|,|Hajnal|,|hajnal|,|Hajnal|,|Hajnal|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|HAJNAL|,|Hajnal|,|hajnal|,|HAJNAL|,|HAJNAL|
False,|MIKLÓS|,|Miklós|,|Miklós|,|MIKLÓS|,|MIKLÓS|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|HAJNAL|,|Hajnal|,|hajnal|,|HAJNAL|,|HAJNAL|
False,|MIKLÓS|,|Miklós|,|Miklós|,|MIKLÓS|,|MIKLÓS|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|képviselőtárs|,|képviselőtárs|,|Képviselőtársak|,|Képviselőtársak|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|Úr|,|úr|,|úr|,|Úr|,|Úr|
False,|sok|,|None|,|sok|,|Sokszor|,|Sokszor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|oly|,|None|,|olyan|,|olyat|,|olyat|
False,|is|,|None|,|is|,|is|,|is|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|ide|,|None|,|ide|,|ide|,|ide|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|feltehet|,|feltesz|,|feltesz|,|felteheti|,|felteheti|
False,|képviselőj|,|képviselő|,|képviselő|,|képviselőjéhez|,|képviselőjéhez|
False,|Kormányzati|,|None|,|kormányzati|,|Kormányzati|,|Kormányzati|
False,|Tájékoztatási|,|None|,|tájékoztatási|,|Tájékoztatási|,|Tájékoztatási|
False,|Központ|,|None|,|központ|,|Központ|,|Központ|
False,|kormányinfó|,|None|,|kormányinfó|,|Kormányinfó|,|Kormányinfó|
False,|Miniszterelnökség|,|None|,|miniszterelnökség|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|16.20|,|None|,|16.20|,|16.20|,|16.20|
False,|Kérdez|,|kérdez|,|kérdez|,|Kérdezem|,|Kérdezem|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|mely|,|amely|,|mely|,|mely|,|mely|
False,|be|,|None|,|be|,|be|,|be|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|kérdezhet|,|kérdez|,|kérdez|,|kérdezhet|,|kérdezhet|
False,|Kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|tudjae|,|None|,|tudjae|,|tudjae|,|tudjae|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Párbeszéd|,|None|,|párbeszéd|,|Párbeszéd|,|Párbeszéd|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Hajnal|,|Hajnal|,|hajnal|,|Hajnal|,|Hajnal|
False,|DÖMÖTÖR|,|Dömötör|,|Dömötör|,|DÖMÖTÖR|,|DÖMÖTÖR|
False,|CSABA|,|Csaba|,|Csaba|,|CSABA|,|CSABA|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|Kormányinfók|,|None|,|kormányinfó|,|Kormányinfókra|,|Kormányinfókra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|eset|,|None|,|eset|,|esetenként|,|esetenként|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|mi|,|ami|,|mi|,|mit|,|mit|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|bevett|,|bevesz|,|bevett|,|bevett|,|bevett|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|ő|,|ő|,|bele|,|bele|,|bele|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|annál|,|None|,|annál|,|annál|,|annál|
False,|is|,|None|,|is|,|is|,|is|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|kísérhet|,|kísér|,|kísér|,|kísérhesse|,|kísérhesse|
False,|Kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|elhangzott|,|None|,|elhangzott|,|elhangzottakat|,|elhangzottakat|
False,|olyannyira|,|None|,|olyannyira|,|olyannyira|,|olyannyira|
False,|is|,|None|,|is|,|is|,|is|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|van|,|None|,|van|,|voltak|,|voltak|
False,|is|,|None|,|is|,|is|,|is|
False,|elküldhet|,|elküld|,|elküld|,|elküldhette|,|elküldhette|
False,|is|,|None|,|is|,|is|,|is|
False,|közösségimédia-oldalakon|,|közösségimédia-oldal|,|közösségimédia-oldal|,|közösségimédia-oldalakon|,|közösségimédia-oldalakon|
False,|is|,|None|,|is|,|is|,|is|
False,|kísérhet|,|kísér|,|kísér|,|kísérhesse|,|kísérhesse|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|kormányinfókat|,|kormányinfó|,|kormányinfó|,|Kormányinfókat|,|Kormányinfókat|
False,|is|,|None|,|is|,|is|,|is|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|tudhat|,|tud|,|tud|,|tudhatja|,|tudhatja|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|kormányinfókat|,|kormányinfó|,|kormányinfó|,|Kormányinfókat|,|Kormányinfókat|
False,|nincsen|,|nincs|,|nincs|,|nincsen|,|nincsen|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|lesz|,|lesz|,|van|,|lehetne|,|lehetne|
False,|Moraj|,|None|,|moraj|,|Moraj|,|Moraj|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Budapestinfó|,|None|,|Budapestinfó|,|Budapestinfót|,|Budapestinfót|
False,|bojkot|,|None|,|bojkottál|,|bojkottál|,|bojkottál|
False,|sérteg|,|None|,|sérteget|,|sérteget|,|sérteget|
False,|bárhogy|,|None|,|bárhogy|,|Bárhogy|,|Bárhogy|
False,|lesz|,|lesz|,|van|,|legyen|,|legyen|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|megtehet|,|megtesz|,|megtesz|,|megtehetik|,|megtehetik|
False,|eddig|,|None|,|eddig|,|eddig|,|eddig|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|ezután|,|None|,|ezután|,|ezután|,|ezután|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Hajnal|,|Hajnal|,|hajnal|,|Hajnal|,|Hajnal|
False,|HAJNAL|,|Hajnal|,|hajnal|,|HAJNAL|,|HAJNAL|
False,|MIKLÓS|,|Miklós|,|Miklós|,|MIKLÓS|,|MIKLÓS|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|beszélhet|,|beszél|,|beszél|,|beszélhetünk|,|beszélhetünk|
False,|sajnos|,|None|,|sajnos|,|Sajnos|,|Sajnos|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|mindenképpen|,|None|,|mindenképpen|,|mindenképpen|,|mindenképpen|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|az|,|az|,|arra|,|arra|,|arra|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Direkt36|,|None|,|Direkt36|,|Direkt36|,|Direkt36|
False,|Hang|,|None|,|hang|,|Hang|,|Hang|
False,|is|,|None|,|is|,|is|,|is|
False,|be|,|None|,|be|,|be|,|be|
False,|be|,|None|,|be|,|be|,|be|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Hang|,|None|,|hang|,|Hang|,|Hang|
False,|be|,|None|,|be|,|be|,|be|
False,|más|,|None|,|más|,|más|,|más|
False,|továbbítva|,|továbbít|,|továbbít|,|továbbítva|,|továbbítva|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|beengedve|,|beenged|,|beenged|,|beengedve|,|beengedve|
False,|Miniszterelnökség|,|None|,|miniszterelnökség|,|Miniszterelnökség|,|Miniszterelnökség|
False,|tudjáke|,|None|,|tudjáke|,|tudjáke|,|tudjáke|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|feltehet|,|feltesz|,|feltesz|,|feltehesse|,|feltehesse|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|is|,|None|,|is|,|is|,|is|
False,|DÖMÖTÖR|,|Dömötör|,|Dömötör|,|DÖMÖTÖR|,|DÖMÖTÖR|
False,|CSABA|,|Csaba|,|Csaba|,|CSABA|,|CSABA|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|is|,|None|,|is|,|is|,|is|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|kormányinfó|,|None|,|kormányinfó|,|Kormányinfó|,|Kormányinfó|
False,|Tisztelet|,|tisztelet|,|tisztelet|,|Tisztelettel|,|Tisztelettel|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|be|,|None|,|be|,|be|,|be|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|számonkér|,|szám*** kér|,|szám***_kér|,|számonkérjenek|,|számonkérjenek|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|foglalkozásuk|,|foglalkozás|,|foglalkozás|,|foglalkozásuktól|,|foglalkozásuktól|
False,|követelve|,|követel|,|követel|,|követelve|,|követelve|
False,|miniszterelnök-jelöltjük|,|miniszterelnök-jelölt|,|miniszterelnök-jelölt|,|miniszterelnök-jelöltjük|,|miniszterelnök-jelöltjük|
False,|bojkot|,|None|,|bojkottál|,|bojkottál|,|bojkottál|
False,|bujdosi|,|bujdosik|,|bujdosik|,|bujdosik|,|bujdosik|
False,|minősítve|,|minősít|,|minősít|,|minősítve|,|minősítve|
False,|szóval|,|None|,|szóval|,|Szóval|,|Szóval|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|változtatik|,|változtat|,|változtat|,|változtatniuk|,|változtatniuk|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|ő|,|ő|,|neki|,|neki|,|neki|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|IMRE|,|Imre|,|Imre|,|IMRE|,|IMRE|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|válaszadóm|,|válaszadó|,|válaszadó|,|válaszadóm|,|válaszadóm|
False,|Derültség|,|derültség|,|derültség|,|Derültség|,|Derültség|
