mind a 4 egyenlő-e,huspacy sima pos,huspacy tag (detailed pos),huspacy em ud tag,emagyar pos,huspacy token,emagyar token
False,|PROPN|,|PROPN|,|[]|,|NOUN|,ELNÖK,ELNÖK
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|SCONJ|,|SCONJ|,|SCONJ|,|PRON|,|hogy|,|hogy|
False,|ADV|,|PRON|,|[]|,|PRON|,|ennyire|,|ennyire|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Unióval|,|Unióval|
False,|ADV|,|ADV|,|[]|,|PRON|,|ugyanott|,|ugyanott|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|AUX|,|VERB|,|[]|,|VERB|,|voltam|,|voltam|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|Ahogy|,|Ahogy|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|SCONJ|,|SCONJ|,|[]|,|CONJ|,|mintha|,|mintha|
False,|NOUN|,|ADJ|,|NOUN|,|ADV|,|homlokegyenest|,|homlokegyenest|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Bizottság|,|Bizottság|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|NOUN|,|PRON|,|NOUN|,|NOUN|,|másokkal|,|másokkal|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|NUM|,|sok|,|sok|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Bizottság|,|Bizottság|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Neelie|,|Neelie|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Kroesszal|,|Kroesszal|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Redinggel|,|Redinggel|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindig|,|mindig|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|igaza|,|igaza|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|igaza|,|igaza|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|igaza|,|igaza|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|PRON|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|NOUN|,|PRON|,|[]|,|PRON|,|nekünk|,|nekünk|
False,|VERB|,|ADJ|,|[]|,|ADJ|,|igazunk|,|igazunk|
False,|ADJ|,|PRON|,|[]|,|PRON|,|olyan|,|olyan|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|VERB|,|VERB|,|[]|,|ADJ|,|igazunk|,|igazunk|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|DET|,|NUM|,|egy|,|egy|
False,|ADV|,|ADV|,|[]|,|ADP|,|Szerintem|,|Szerintem|
False,|DET|,|PRON|,|[]|,|PRON|,|ebben|,|ebben|
False,|DET|,|DET|,|[]|,|PRON|,|semmi|,|semmi|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ügyészséghez|,|Ügyészséghez|
False,|DET|,|DET|,|DET|,|NUM|,|egy|,|egy|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Codru?a|,|Codru?a|
False,|ADV|,|ADV|,|ADV|,|NUM|,|sokkal|,|sokkal|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ügyészséghez|,|Ügyészséghez|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Ügyészséggel|,|Ügyészséggel|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|KOLOMAN|,|KOLOMAN|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|DET|,|PRON|,|DET|,|PRON|,|Az|,|Az|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|milyen|,|milyen|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|ORF-en|,|ORF-en|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|DET|,|PRON|,|[]|,|PRON|,|azt|,|azt|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Dr.|,|Dr.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Dúró|,|Dúró|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Hány|,|Hány|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|VERB|,|VERB|,|[]|,|VERB|,|érzie|,|érzie|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Európai|,|Európai|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Néppárthoz|,|Néppárthoz|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|aztán|,|aztán|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|NOUN|,|NOUN|,|[]|,|NOUN|,|túlhatalmat|,|túlhatalmat|
False,|NOUN|,|ADJ|,|[]|,|NUM|,|többre|,|többre|
False,|DET|,|DET|,|[]|,|PRON|,|ezekre|,|ezekre|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Rétvári|,|Rétvári|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PRON|,|[]|,|NOUN|,|DR.|,|DR.|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|NAVRACSICS|,|NAVRACSICS|
False,|NOUN|,|ADJ|,|NOUN|,|NOUN|,|Képviselő|,|Képviselő|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADP|,|ADP|,|ADP|,|PRON|,|ezelőtt|,|ezelőtt|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|ORF-en|,|ORF-en|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Televízió|,|Televízió|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Derültség|,|Derültség|
False,|PRON|,|PRON|,|[]|,|ADP|,|köztük|,|köztük|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|DET|,|DET|,|[]|,|PRON|,|ez|,|ez|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|NOUN|,|NOUN|,|[]|,|PROPN|,|ORF-et|,|ORF-et|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|AUX|,|VERB|,|[]|,|VERB|,|vagyok|,|vagyok|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PRON|,|ADJ|,|PRON|,|NOUN|,|valami|,|valami|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Jobbik|,|Jobbik|
False,|ADV|,|ADV|,|[]|,|PRON|,|ott|,|ott|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Tude|,|Tude|
False,|ADV|,|ADV|,|[]|,|NUM|,|kétszer|,|kétszer|
False,|PRON|,|DET|,|[]|,|ADV|,|ugyanabba|,|ugyanabba|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|képviselő|,|képviselő|
False,|SCONJ|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Utóbbi|,|Utóbbi|
False,|NOUN|,|ADJ|,|NOUN|,|ADJ|,|Jövő|,|Jövő|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Tehát|,|Tehát|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Hajnal|,|Hajnal|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetirodát|,|Kabinetirodát|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|PROPN|,|NOUN|,|[]|,|NOUN|,|kormányinfón|,|kormányinfón|
False,|ADV|,|ADV|,|[]|,|ADV|,|fel|,|fel|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Hajnal|,|Hajnal|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|képviselő|,|képviselő|
False,|VERB|,|VERB|,|[]|,|VERB|,|elfogadjae|,|elfogadjae|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|avagy|,|avagy|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|HAJNAL|,|HAJNAL|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|[]|,|PRON|,|Öné|,|Öné|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|HAJNAL|,|HAJNAL|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|PROPN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Országgyűlés|,|Országgyűlés|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Képviselőtársak|,|Képviselőtársak|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|Tisztelt|,|Tisztelt|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Államtitkár|,|Államtitkár|
False,|ADV|,|ADV|,|[]|,|NUM|,|Sokszor|,|Sokszor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADJ|,|ADJ|,|ADJ|,|VERB|,|szabad|,|szabad|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sőt|,|sőt|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|NOUN|,|PRON|,|[]|,|PRON|,|olyat|,|olyat|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|azonban|,|azonban|
False,|ADV|,|ADV|,|[]|,|PRON|,|ahol|,|ahol|
False,|ADV|,|ADV|,|[]|,|PRON|,|ide|,|ide|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|ADV|,|ADV|,|[]|,|PRON|,|oda|,|oda|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Kormányzati|,|Kormányzati|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Tájékoztatási|,|Tájékoztatási|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Központ|,|Központ|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfó|,|Kormányinfó|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|NUM|,|[]|,|NUM|,|16.20|,|16.20|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfón|,|Kormányinfón|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|És|,|És|
False,|VERB|,|VERB|,|[]|,|VERB|,|tudjae|,|tudjae|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|PRON|,|[]|,|PRON|,|ki|,|ki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Párbeszéd|,|Párbeszéd|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Hajnal|,|Hajnal|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|ezért|,|ezért|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfókra|,|Kormányinfókra|
False,|ADV|,|ADV|,|[]|,|PRON|,|ki|,|ki|
False,|ADV|,|ADV|,|[]|,|ADV|,|ki|,|ki|
False,|DET|,|PRON|,|[]|,|PRON|,|minden|,|minden|
False,|NOUN|,|NOUN|,|[]|,|ADV|,|esetenként|,|esetenként|
False,|NUM|,|NUM|,|NUM|,|DET|,|Egy|,|Egy|
False,|PRON|,|DET|,|[]|,|ADJ|,|egyik|,|egyik|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|miért|,|miért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|PRON|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|DET|,|DET|,|DET|,|NUM|,|egy|,|egy|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|VERB|,|VERB|,|VERB|,|ADJ|,|bevett|,|bevett|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|PRON|,|PRON|,|PRON|,|ADV|,|bele|,|bele|
False,|ADV|,|ADV|,|[]|,|PRON|,|itt|,|itt|
False,|ADV|,|ADV|,|[]|,|ADV|,|annál|,|annál|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|ugyanakkor|,|ugyanakkor|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfón|,|Kormányinfón|
False,|NOUN|,|NOUN|,|[]|,|ADJ|,|elhangzottakat|,|elhangzottakat|
False,|ADV|,|ADV|,|[]|,|PRON|,|olyannyira|,|olyannyira|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|VERB|,|[]|,|VERB|,|voltak|,|voltak|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Kormányinfókat|,|Kormányinfókat|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|DET|,|DET|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Kormányinfókat|,|Kormányinfókat|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|olyan|,|olyan|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Moraj|,|Moraj|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|PROPN|,|PROPN|,|[]|,|VERB|,|Budapestinfót|,|Budapestinfót|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|sőt|,|sőt|
False,|NOUN|,|VERB|,|[]|,|VERB|,|bojkottál|,|bojkottál|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
False,|NOUN|,|NOUN|,|[]|,|VERB|,|sérteget|,|sérteget|
False,|ADV|,|ADV|,|[]|,|PRON|,|Bárhogy|,|Bárhogy|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|mégpedig|,|mégpedig|
False,|ADV|,|ADV|,|[]|,|PRON|,|eddig|,|eddig|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|ADV|,|ezután|,|ezután|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|PRON|,|így|,|így|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|Hajnal|,|Hajnal|
False,|NOUN|,|NOUN|,|NOUN|,|ADJ|,|képviselő|,|képviselő|
False,|PROPN|,|PROPN|,|PROPN|,|NOUN|,|HAJNAL|,|HAJNAL|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Momentum|,|Momentum|
False,|ADV|,|ADV|,|[]|,|ADJ|,|jól|,|jól|
False,|INTJ|,|INTJ|,|[]|,|ADV|,|Sajnos|,|Sajnos|
False,|ADV|,|ADV|,|[]|,|PRON|,|úgy|,|úgy|
False,|DET|,|DET|,|[]|,|NUM|,|néhány|,|néhány|
False,|ADV|,|ADV|,|[]|,|ADV|,|mindenképpen|,|mindenképpen|
False,|ADJ|,|ADJ|,|[]|,|PRON|,|ilyen|,|ilyen|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|tehát|,|tehát|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|ugyanis|,|ugyanis|
False,|PROPN|,|PROPN|,|[]|,|PROPN|,|Direkt36|,|Direkt36|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hang|,|Hang|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|ADV|,|ADV|,|[]|,|PRON|,|akkor|,|akkor|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Hang|,|Hang|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|PRON|,|PRON|,|[]|,|NOUN|,|más|,|más|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|ADV|,|ADV|,|[]|,|PRON|,|aztán|,|aztán|
False,|ADV|,|ADV|,|[]|,|PRON|,|amikor|,|amikor|
False,|AUX|,|AUX|,|[]|,|VERB|,|volna|,|volna|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|Tehát|,|Tehát|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Miniszterelnökség|,|Miniszterelnökség|
False,|X|,|NOUN|,|[]|,|NOUN|,|tudjáke|,|tudjáke|
False,|DET|,|PRON|,|[]|,|PRON|,|ezeket|,|ezeket|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfóra|,|Kormányinfóra|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|hiszen|,|hiszen|
False,|PRON|,|DET|,|PRON|,|PRON|,|erre|,|erre|
False,|NOUN|,|PRON|,|[]|,|PRON|,|nekünk|,|nekünk|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Taps|,|Taps|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|ELNÖK|,|ELNÖK|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|PROPN|,|PROPN|,|[]|,|ADJ|,|Miniszterelnöki|,|Miniszterelnöki|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kabinetiroda|,|Kabinetiroda|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|vagy|,|vagy|
False,|CCONJ|,|CCONJ|,|CCONJ|,|PRON|,|ezért|,|ezért|
False,|CCONJ|,|CCONJ|,|[]|,|ADV|,|is|,|is|
False,|DET|,|DET|,|[]|,|PRON|,|minden|,|minden|
False,|AUX|,|AUX|,|[]|,|VERB|,|fog|,|fog|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|PROPN|,|PROPN|,|[]|,|NOUN|,|Kormányinfó|,|Kormányinfó|
False,|NOUN|,|PROPN|,|NOUN|,|NOUN|,|Tisztelettel|,|Tisztelettel|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|de|,|de|
False,|ADV|,|ADV|,|[]|,|CONJ|,|azért|,|azért|
False,|ADV|,|ADV|,|[]|,|ADV|,|be|,|be|
False,|ADV|,|ADV|,|[]|,|PRON|,|azért|,|azért|
False,|NOUN|,|PRON|,|[]|,|PRON|,|önök|,|önök|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|és|,|és|
False,|CCONJ|,|CCONJ|,|CCONJ|,|CONJ|,|pedig|,|pedig|
