huspacy_emm == emagyar,huspacy_ud,huspacy_emm,emagyar,huspacy token,emagyar token
False,|None|,|None|,|[/Det|Pro][Cau]|,|azért|,|azért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Det|Pro|def]|,|ugyanezen|,|ugyanezen|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/Adj][Nom]|,|Európai|,|Európai|
False,|None|,|None|,|[/N][Ela]|,|Unióból|,|Unióból|
False,|None|,|None|,|[/Adv|Pro]|,|ennyire|,|ennyire|
False,|None|,|None|,|[/Adj][Nom]|,|Európai|,|Európai|
False,|None|,|None|,|[/N][Ins]|,|Unióval|,|Unióval|
False,|None|,|None|,|[/Adv|Pro]|,|ugyanott|,|ugyanott|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/V][Pst.NDef.1Sg]|,|voltam|,|voltam|
False,|None|,|None|,|[/Adv|Pro]|,|ott|,|ott|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|Ahogy|,|Ahogy|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Cnj]|,|mintha|,|mintha|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/N][Nom]|,|Bizottság|,|Bizottság|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/N][Nom]|,|Bizottság|,|Bizottság|
False,|None|,|None|,|[/N][Nom]|,|Neelie|,|Neelie|
False,|None|,|None|,|[/N]|,|Kroesszal|,|Kroesszal|
False,|None|,|None|,|[/N][Ins]|,|Redinggel|,|Redinggel|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|mindig|,|mindig|
False,|None|,|None|,|[/Adj][Poss.3Sg][Nom]|,|igaza|,|igaza|
False,|None|,|None|,|[/Adj][Poss.3Sg][Nom]|,|igaza|,|igaza|
False,|None|,|None|,|[/Adj][Poss.3Sg][Nom]|,|igaza|,|igaza|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/N|Pro][Dat][1Pl]|,|nekünk|,|nekünk|
False,|None|,|None|,|[/Adj][Poss.1Pl][Nom]|,|igazunk|,|igazunk|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/Adj][Poss.1Pl][Nom]|,|igazunk|,|igazunk|
False,|None|,|None|,|[/Post][1Sg]|,|Szerintem|,|Szerintem|
False,|None|,|None|,|[/Det|Pro][Ine]|,|ebben|,|ebben|
False,|None|,|None|,|[/N|Pro][Nom]|,|semmi|,|semmi|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Nom]|,|Európai|,|Európai|
False,|None|,|None|,|[/N][All]|,|Ügyészséghez|,|Ügyészséghez|
False,|None|,|None|,|[/N][Nom]|,|Codruța|,|Codruța|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adj][Nom]|,|Európai|,|Európai|
False,|None|,|None|,|[/N][All]|,|Ügyészséghez|,|Ügyészséghez|
False,|None|,|None|,|[/Adj][Nom]|,|Európai|,|Európai|
False,|None|,|None|,|[/N][Ins]|,|Ügyészséggel|,|Ügyészséggel|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/N]|,|KOLOMAN|,|KOLOMAN|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N|Pro|Int][Nom]|,|ki|,|ki|
False,|None|,|None|,|[/Adj|Pro|Int][Nom]|,|milyen|,|milyen|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/N][Supe]|,|ORF-en|,|ORF-en|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Det|Pro][Acc]|,|azt|,|azt|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adv|Pro]|,|ott|,|ott|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/N][Nom][Punct]|,|Dr.|,|Dr.|
False,|None|,|None|,|[/N][Nom]|,|Dúró|,|Dúró|
False,|None|,|None|,|[/Num|Pro|Int][Nom]|,|Hány|,|Hány|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|érzie|,|érzie|
False,|None|,|None|,|[/Adj][Nom]|,|Európai|,|Európai|
False,|None|,|None|,|[/N][All]|,|Néppárthoz|,|Néppárthoz|
False,|None|,|None|,|[/Adv|Pro]|,|aztán|,|aztán|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/N][Pl][Acc]|,|túlhatalmat|,|túlhatalmat|
False,|None|,|None|,|[/Num][_Comp/Num][Subl]|,|többre|,|többre|
False,|None|,|None|,|[/Det|Pro][Pl][Subl]|,|ezekre|,|ezekre|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom][Punct]|,|DR.|,|DR.|
False,|None|,|None|,|[/N][Nom]|,|NAVRACSICS|,|NAVRACSICS|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/N]|,|ORF-en|,|ORF-en|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/N][Nom]|,|Televízió|,|Televízió|
False,|None|,|None|,|[/N][Nom]|,|Derültség|,|Derültség|
False,|None|,|None|,|[/Post][3Pl]|,|köztük|,|köztük|
False,|None|,|None|,|[/Det|Pro][Nom]|,|ez|,|ez|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/N][Nom]|,|ORF-et|,|ORF-et|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Prs.NDef.1Sg]|,|vagyok|,|vagyok|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][_Comp/Adj][_Design/Adj][Nom]|,|Jobbik|,|Jobbik|
False,|None|,|None|,|[/Adv|Pro]|,|ott|,|ott|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/N][Nom]|,|Tude|,|Tude|
False,|None|,|None|,|[/Num|Attr][_Mlt-Iter/Adv]|,|kétszer|,|kétszer|
False,|None|,|None|,|[/Det|Pro][Ill]|,|ugyanabba|,|ugyanabba|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|elfogadjae|,|elfogadjae|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Adj][Nom]|,|Utóbbi|,|Utóbbi|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Adj][Nom]|,|Miniszterelnöki|,|Miniszterelnöki|
False,|None|,|None|,|[/N][Acc]|,|Kabinetirodát|,|Kabinetirodát|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/N][Supe]|,|kormányinfón|,|kormányinfón|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|elfogadjae|,|elfogadjae|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|Öné|,|Öné|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Államtitkár|,|Államtitkár|
False,|None|,|None|,|[/Num][_Mlt-Iter/Adv]|,|Sokszor|,|Sokszor|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adj|Pro][Acc]|,|olyat|,|olyat|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahol|,|ahol|
False,|None|,|None|,|[/Adv|Pro]|,|ide|,|ide|
False,|None|,|None|,|[/Adv|Pro]|,|oda|,|oda|
False,|None|,|None|,|[/Adj][Nom]|,|Kormányzati|,|Kormányzati|
False,|None|,|None|,|[/Adj][Nom]|,|Tájékoztatási|,|Tájékoztatási|
False,|None|,|None|,|[/N][Nom]|,|Központ|,|Központ|
False,|None|,|None|,|[/N][Nom]|,|Kormányinfó|,|Kormányinfó|
False,|None|,|None|,|[/N][Acc]|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|None|,|None|,|[/Num|Digit][Nom]|,|16.20|,|16.20|
False,|None|,|None|,|[/N|Pro|Int][Nom]|,|ki|,|ki|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/N][Subl]|,|Kormányinfóra|,|Kormányinfóra|
False,|None|,|None|,|[/N][Subl]|,|Kormányinfóra|,|Kormányinfóra|
False,|None|,|None|,|[/N|Pro|Int][Nom]|,|ki|,|ki|
False,|None|,|None|,|[/N][Supe]|,|Kormányinfón|,|Kormányinfón|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|tudjae|,|tudjae|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/N|Pro|Int][Nom]|,|ki|,|ki|
False,|None|,|None|,|[/N][Subl]|,|Kormányinfóra|,|Kormányinfóra|
False,|None|,|None|,|[/N|Pro|Int][Nom]|,|ki|,|ki|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/N][Nom]|,|Párbeszéd|,|Párbeszéd|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Miniszterelnöki|,|Miniszterelnöki|
False,|None|,|None|,|[/N][Nom]|,|Kabinetiroda|,|Kabinetiroda|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/N][Pl][Subl]|,|Kormányinfókra|,|Kormányinfókra|
False,|None|,|None|,|[/N|Pro|Int][Nom]|,|ki|,|ki|
False,|None|,|None|,|[/Prev]|,|ki|,|ki|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/N][_Distr:nként/Adv]|,|esetenként|,|esetenként|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|egyik|,|egyik|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|ilyen|,|ilyen|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|ilyen|,|ilyen|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Adv]|,|annál|,|annál|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|ugyanakkor|,|ugyanakkor|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/N][Supe]|,|Kormányinfón|,|Kormányinfón|
False,|None|,|None|,|[/Adj][Pl][Acc]|,|elhangzottakat|,|elhangzottakat|
False,|None|,|None|,|[/Adv|Pro]|,|olyannyira|,|olyannyira|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/V][Pst.NDef.3Pl]|,|voltak|,|voltak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|ezeket|,|ezeket|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|ezeket|,|ezeket|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/N][Nom]|,|Moraj|,|Moraj|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|Budapestinfót|,|Budapestinfót|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|bojkottál|,|bojkottál|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|sérteget|,|sérteget|
False,|None|,|None|,|[/Adv|Pro]|,|Bárhogy|,|Bárhogy|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv|Pro]|,|eddig|,|eddig|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/Adv]|,|ezután|,|ezután|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N][Nom]|,|Momentum|,|Momentum|
False,|None|,|None|,|[/Adj][_Manner/Adv]|,|jól|,|jól|
False,|None|,|None|,|[/Adv]|,|Sajnos|,|Sajnos|
False,|None|,|None|,|[/Adv|Pro]|,|úgy|,|úgy|
False,|None|,|None|,|[/Num][Nom]|,|néhány|,|néhány|
False,|None|,|None|,|[/Adv]|,|mindenképpen|,|mindenképpen|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|ilyen|,|ilyen|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/N][Nom]|,|Direkt36|,|Direkt36|
False,|None|,|None|,|[/N][Nom]|,|Hang|,|Hang|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/N][Subl]|,|Kormányinfóra|,|Kormányinfóra|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/N][Nom]|,|Hang|,|Hang|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/N|Pro][Nom]|,|más|,|más|
False,|None|,|None|,|[/Adv|Pro]|,|aztán|,|aztán|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/V]|,|volna|,|volna|
False,|None|,|None|,|[/N][Nom]|,|Miniszterelnökség|,|Miniszterelnökség|
False,|None|,|None|,|[/N][Subl]|,|tudjáke|,|tudjáke|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|ezeket|,|ezeket|
False,|None|,|None|,|[/N][Subl]|,|Kormányinfóra|,|Kormányinfóra|
False,|None|,|None|,|[/N|Pro][Dat][1Pl]|,|nekünk|,|nekünk|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adj][Nom]|,|Miniszterelnöki|,|Miniszterelnöki|
False,|None|,|None|,|[/N][Nom]|,|Kabinetiroda|,|Kabinetiroda|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Nom]|,|minden|,|minden|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|fog|,|fog|
False,|None|,|None|,|[/N][Nom]|,|Kormányinfó|,|Kormányinfó|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Cnj]|,|azért|,|azért|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/V][Prs.NDef.3Sg]|,|bojkottál|,|bojkottál|
False,|None|,|None|,|[/Cnj]|,|Szóval|,|Szóval|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/Adj][Nom]|,|Tisztelt|,|Tisztelt|
False,|None|,|None|,|[/N][Nom]|,|Országgyűlés|,|Országgyűlés|
False,|None|,|None|,|[/N][Nom]|,|Komjáthi|,|Komjáthi|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Prev]|,|fel|,|fel|
False,|None|,|None|,|[/V][Pst.Def.3Sg]|,|elfogadjae|,|elfogadjae|
False,|None|,|None|,|[/N][Nom]|,|KOMJÁTHI|,|KOMJÁTHI|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N|Pro][AnP][Nom]|,|Öné|,|Öné|
False,|None|,|None|,|[/N][Nom]|,|Komjáthi|,|Komjáthi|
False,|None|,|None|,|[/N][Nom]|,|KOMJÁTHI|,|KOMJÁTHI|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/N][Nom]|,|valami|,|valami|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adv]|,|egyrészt|,|egyrészt|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adv]|,|másrészt|,|másrészt|
False,|None|,|None|,|[/V][Pst.NDef.1Sg]|,|voltam|,|voltam|
False,|None|,|None|,|[/V][Pst.NDef.1Sg]|,|voltam|,|voltam|
False,|None|,|None|,|[/N][Nom]|,|Gyurcsány-kormány|,|Gyurcsány-kormány|
False,|None|,|None|,|[/Adv|Pro]|,|így|,|így|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Adv|Pro]|,|Akkor|,|Akkor|
False,|None|,|None|,|[/Adv|Pro|Int]|,|hogyan|,|hogyan|
False,|None|,|None|,|[/Adv|Pro]|,|ide|,|ide|
False,|None|,|None|,|[/Adv]|,|mindig|,|mindig|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|elesettek|,|elesettek|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/N|Pro][Pl][Ins]|,|önökkel|,|önökkel|
False,|None|,|None|,|[/N|Pro][All]|,|önhöz|,|önhöz|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogy|,|ahogy|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/Adj][Pl][Ine]|,|későbbiekben|,|későbbiekben|
False,|None|,|None|,|[/N][Nom]|,|Befolyásoljae|,|Befolyásoljae|
False,|None|,|None|,|[/N|Pro][Acc]|,|mindezt|,|mindezt|
False,|None|,|None|,|[/N][Nom]|,|Tervezike|,|Tervezike|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/V][Prs.NDef.1Sg]|,|vagyok|,|vagyok|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N]|,|Komjáthi|,|Komjáthi|
False,|None|,|None|,|[/Adj][Nom]|,|Rétvári|,|Rétvári|
False,|None|,|None|,|[/Adj][Nom]|,|RÉTVÁRI|,|RÉTVÁRI|
False,|None|,|None|,|[/Adv]|,|nemcsak|,|nemcsak|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/Adv]|,|emberileg|,|emberileg|
False,|None|,|None|,|[/Prev]|,|oda|,|oda|
False,|None|,|None|,|[/Num][_Mlt-Iter/Adv]|,|sokszor|,|sokszor|
False,|None|,|None|,|[/Num][Subl]|,|kettőre|,|kettőre|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Det|Pro][Pl][Dat]|,|azoknak|,|azoknak|
False,|None|,|None|,|[/N][Nom]|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|None|,|None|,|[/Adv]|,|sosem|,|sosem|
False,|None|,|None|,|[/Adv]|,|sosem|,|sosem|
False,|None|,|None|,|[/Num][_Mlt-Iter/Adv]|,|tizenötször|,|tizenötször|
False,|None|,|None|,|[/Adv]|,|Mégis|,|Mégis|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Det|Pro][Pl][Ins]|,|ezekkel|,|ezekkel|
False,|None|,|None|,|[/Adv]|,|nemzetközileg|,|nemzetközileg|
False,|None|,|None|,|[/Adv|Pro]|,|mindenhol|,|mindenhol|
False,|None|,|None|,|[/Adv|Pro]|,|máshol|,|máshol|
False,|None|,|None|,|[/Adv]|,|utána|,|utána|
False,|None|,|None|,|[/Det|Pro][Acc]|,|ezt|,|ezt|
False,|None|,|None|,|[/Adv|Pro]|,|ezért|,|ezért|
False,|None|,|None|,|[/Adv|Pro|Int]|,|miért|,|miért|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N|Pro][Nom]|,|egyéb|,|egyéb|
False,|None|,|None|,|[/Prev]|,|be|,|be|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/Adv|Pro]|,|azért|,|azért|
False,|None|,|None|,|[/Det|Pro][Pl][Acc]|,|ezeket|,|ezeket|
False,|None|,|None|,|[/V][Pst.NDef.3Sg]|,|volt|,|volt|
False,|None|,|None|,|[/Adv]|,|is|,|is|
False,|None|,|None|,|[/N][Nom]|,|Taps|,|Taps|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
False,|None|,|None|,|[/N][Nom]|,|Komjáthi|,|Komjáthi|
False,|None|,|None|,|[/N][Nom]|,|KOMJÁTHI|,|KOMJÁTHI|
False,|None|,|None|,|[/Adv]|,|Sajnos|,|Sajnos|
False,|None|,|None|,|[/Adv|Pro]|,|akkor|,|akkor|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|szakszervezet-ellenesek|,|szakszervezet-ellenesek|
False,|None|,|None|,|[/Adj][Pl][Nom]|,|munkavállaló-ellenesek|,|munkavállaló-ellenesek|
False,|None|,|None|,|[/Num][Nom]|,|sok|,|sok|
False,|None|,|None|,|[/Adj|Pro][Nom]|,|olyan|,|olyan|
False,|None|,|None|,|[/Adv]|,|soha|,|soha|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogyan|,|ahogyan|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|Ahogyan|,|Ahogyan|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|ahogyan|,|ahogyan|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|Ahogyan|,|Ahogyan|
False,|None|,|None|,|[/N|Pro][Pl][Nom]|,|önök|,|önök|
False,|None|,|None|,|[/N][Nom]|,|Hankook|,|Hankook|
False,|None|,|None|,|[/Adv|Pro|Rel]|,|amikor|,|amikor|
False,|None|,|None|,|[/Adv|Pro]|,|itt|,|itt|
False,|None|,|None|,|[/N][Nom]|,|ELNÖK|,|ELNÖK|
