huspacy lemma ==huspacy em_lemma == emagyar lemma,huspacy lemma,huspacy em_lemma,emagyar lemma,huspacy token,emagyar token
False,|NAVRACSICS|,|None|,|NAVRACSICS|,|NAVRACSICS|,|NAVRACSICS|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Képviselőtárs|,|None|,|képviselőtárs|,|Képviselőtársam|,|Képviselőtársam|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|ugyanezen|,|None|,|ugyanezen|,|ugyanezen|,|ugyanezen|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióból|,|Unióból|
False,|ennyire|,|None|,|ennyire|,|ennyire|,|ennyire|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Unió|,|None|,|unió|,|Unióval|,|Unióval|
False,|ugyanott|,|None|,|ugyanott|,|ugyanott|,|ugyanott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|van|,|None|,|van|,|voltam|,|voltam|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|is|,|None|,|is|,|is|,|is|
False,|ahogy|,|None|,|ahogy|,|Ahogy|,|Ahogy|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|mintha|,|None|,|mintha|,|mintha|,|mintha|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|is|,|None|,|is|,|is|,|is|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|Bizottság|,|None|,|bizottság|,|Bizottság|,|Bizottság|
False,|Neelie|,|None|,|Neelie|,|Neelie|,|Neelie|
False,|Kroes|,|None|,|Kroes|,|Kroesszal|,|Kroesszal|
False,|Redinggel|,|None|,|Reding|,|Redinggel|,|Redinggel|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|igaz|,|None|,|igaz|,|igaza|,|igaza|
False,|igaz|,|None|,|igaz|,|igaza|,|igaza|
False,|igaz|,|None|,|igaz|,|igaza|,|igaza|
False,|is|,|None|,|is|,|is|,|is|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|igaz|,|None|,|igaz|,|igazunk|,|igazunk|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|igaz|,|None|,|igaz|,|igazunk|,|igazunk|
False,|szerinte|,|None|,|szerint|,|Szerintem|,|Szerintem|
False,|ez|,|None|,|ez|,|ebben|,|ebben|
False,|semmi|,|None|,|semmi|,|semmi|,|semmi|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészséghez|,|Ügyészséghez|
False,|Codruța|,|None|,|Codruța|,|Codru?a|,|Codru?a|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészséghez|,|Ügyészséghez|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Ügyészség|,|None|,|ügyészség|,|Ügyészséggel|,|Ügyészséggel|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|KOLOMAN|,|None|,|KOLOMAN|,|KOLOMAN|,|KOLOMAN|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|milyen|,|None|,|milyen|,|milyen|,|milyen|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ORF|,|None|,|ORF-|,|ORF-en|,|ORF-en|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|az|,|None|,|az|,|azt|,|azt|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|Dr.|,|None|,|dr.|,|Dr.|,|Dr.|
False,|Dúró|,|None|,|Dúró|,|Dúró|,|Dúró|
False,|Hány|,|None|,|hány|,|Hány|,|Hány|
False,|is|,|None|,|is|,|is|,|is|
False,|érzie|,|None|,|érzie|,|érzie|,|érzie|
False,|Európai|,|None|,|európai|,|Európai|,|Európai|
False,|Néppárt|,|None|,|néppárt|,|Néppárthoz|,|Néppárthoz|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|túlhatalom|,|None|,|túlhatalm|,|túlhatalmat|,|túlhatalmat|
False,|több|,|None|,|sok|,|többre|,|többre|
False,|ez|,|None|,|ez|,|ezekre|,|ezekre|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|is|,|None|,|is|,|is|,|is|
False,|DR.|,|None|,|dr.|,|DR.|,|DR.|
False,|NAVRACSICS|,|None|,|NAVRACSICS|,|NAVRACSICS|,|NAVRACSICS|
False,|is|,|None|,|is|,|is|,|is|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|ORF|,|None|,|ORF|,|ORF-en|,|ORF-en|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Televízió|,|None|,|televízió|,|Televízió|,|Televízió|
False,|Derültség|,|None|,|derültség|,|Derültség|,|Derültség|
False,|közt|,|None|,|közt|,|köztük|,|köztük|
False,|ez|,|None|,|ez|,|ez|,|ez|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|ORF|,|None|,|ORF-et|,|ORF-et|,|ORF-et|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|vagyok|,|vagyok|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|Jobbik|,|None|,|jó|,|Jobbik|,|Jobbik|
False,|ott|,|None|,|ott|,|ott|,|ott|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Tude|,|None|,|tud|,|Tude|,|Tude|
False,|két|,|None|,|két|,|kétszer|,|kétszer|
False,|ugyanaz|,|None|,|ugyanaz|,|ugyanabba|,|ugyanabba|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|utóbbi|,|None|,|utóbbi|,|Utóbbi|,|Utóbbi|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetirodát|,|Kabinetirodát|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|kormányinfón|,|None|,|kormányinfó|,|kormányinfón|,|kormányinfón|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Államtitkár|,|None|,|államtitkár|,|Államtitkár|,|Államtitkár|
False,|sok|,|None|,|sok|,|Sokszor|,|Sokszor|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|oly|,|None|,|olyan|,|olyat|,|olyat|
False,|is|,|None|,|is|,|is|,|is|
False,|ahol|,|None|,|ahol|,|ahol|,|ahol|
False,|ide|,|None|,|ide|,|ide|,|ide|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|Kormányzati|,|None|,|kormányzati|,|Kormányzati|,|Kormányzati|
False,|Tájékoztatási|,|None|,|tájékoztatási|,|Tájékoztatási|,|Tájékoztatási|
False,|Központ|,|None|,|központ|,|Központ|,|Központ|
False,|kormányinfó|,|None|,|kormányinfó|,|Kormányinfó|,|Kormányinfó|
False,|Miniszterelnökség|,|None|,|miniszterelnökség|,|Miniszterelnökséget|,|Miniszterelnökséget|
False,|16.20|,|None|,|16.20|,|16.20|,|16.20|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|be|,|None|,|be|,|be|,|be|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|tudjae|,|None|,|tudjae|,|tudjae|,|tudjae|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|Párbeszéd|,|None|,|párbeszéd|,|Párbeszéd|,|Párbeszéd|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|Kormányinfók|,|None|,|kormányinfó|,|Kormányinfókra|,|Kormányinfókra|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|ki|,|None|,|ki|,|ki|,|ki|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|eset|,|None|,|eset|,|esetenként|,|esetenként|
False,|egyik|,|None|,|egyik|,|egyik|,|egyik|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|annál|,|None|,|annál|,|annál|,|annál|
False,|is|,|None|,|is|,|is|,|is|
False,|ugyanakkor|,|None|,|ugyanakkor|,|ugyanakkor|,|ugyanakkor|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|Kormányinfón|,|None|,|kormányinfó|,|Kormányinfón|,|Kormányinfón|
False,|elhangzott|,|None|,|elhangzott|,|elhangzottakat|,|elhangzottakat|
False,|olyannyira|,|None|,|olyannyira|,|olyannyira|,|olyannyira|
False,|is|,|None|,|is|,|is|,|is|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|van|,|None|,|van|,|voltak|,|voltak|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|is|,|None|,|is|,|is|,|is|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|Moraj|,|None|,|moraj|,|Moraj|,|Moraj|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Budapestinfó|,|None|,|Budapestinfó|,|Budapestinfót|,|Budapestinfót|
False,|bojkot|,|None|,|bojkottál|,|bojkottál|,|bojkottál|
False,|sérteg|,|None|,|sérteget|,|sérteget|,|sérteget|
False,|bárhogy|,|None|,|bárhogy|,|Bárhogy|,|Bárhogy|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|eddig|,|None|,|eddig|,|eddig|,|eddig|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|ezután|,|None|,|ezután|,|ezután|,|ezután|
False,|is|,|None|,|is|,|is|,|is|
False,|így|,|None|,|így|,|így|,|így|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Momentum|,|None|,|momentum|,|Momentum|,|Momentum|
False,|jól|,|None|,|jó|,|jól|,|jól|
False,|sajnos|,|None|,|sajnos|,|Sajnos|,|Sajnos|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|néhány|,|None|,|néhány|,|néhány|,|néhány|
False,|mindenképpen|,|None|,|mindenképpen|,|mindenképpen|,|mindenképpen|
False,|ilyen|,|None|,|ilyen|,|ilyen|,|ilyen|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Direkt36|,|None|,|Direkt36|,|Direkt36|,|Direkt36|
False,|Hang|,|None|,|hang|,|Hang|,|Hang|
False,|is|,|None|,|is|,|is|,|is|
False,|be|,|None|,|be|,|be|,|be|
False,|be|,|None|,|be|,|be|,|be|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Hang|,|None|,|hang|,|Hang|,|Hang|
False,|be|,|None|,|be|,|be|,|be|
False,|más|,|None|,|más|,|más|,|más|
False,|aztán|,|None|,|aztán|,|aztán|,|aztán|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|volna|,|None|,|volna|,|volna|,|volna|
False,|Miniszterelnökség|,|None|,|miniszterelnökség|,|Miniszterelnökség|,|Miniszterelnökség|
False,|tudjáke|,|None|,|tudjáke|,|tudjáke|,|tudjáke|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|Kormányinfóra|,|None|,|kormányinfó|,|Kormányinfóra|,|Kormányinfóra|
False,|neki|,|None|,|mi|,|nekünk|,|nekünk|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|is|,|None|,|is|,|is|,|is|
False,|Miniszterelnöki|,|None|,|miniszterelnöki|,|Miniszterelnöki|,|Miniszterelnöki|
False,|Kabinetiroda|,|None|,|kabinetiroda|,|Kabinetiroda|,|Kabinetiroda|
False,|is|,|None|,|is|,|is|,|is|
False,|minden|,|None|,|minden|,|minden|,|minden|
False,|fog|,|None|,|fog|,|fog|,|fog|
False,|kormányinfó|,|None|,|kormányinfó|,|Kormányinfó|,|Kormányinfó|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|be|,|None|,|be|,|be|,|be|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|bojkot|,|None|,|bojkottál|,|bojkottál|,|bojkottál|
False,|szóval|,|None|,|szóval|,|Szóval|,|Szóval|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|elfogadjae|,|None|,|elfogadjae|,|elfogadjae|,|elfogadjae|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Öné|,|None|,|ön|,|Öné|,|Öné|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|valami|,|None|,|valami|,|valami|,|valami|
False,|is|,|None|,|is|,|is|,|is|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|egyrészt|,|None|,|egyrészt|,|egyrészt|,|egyrészt|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|másrészt|,|None|,|másrészt|,|másrészt|,|másrészt|
False,|van|,|None|,|van|,|voltam|,|voltam|
False,|van|,|None|,|van|,|voltam|,|voltam|
False,|Gyurcsány-kormány|,|None|,|Gyurcsány-kormány|,|Gyurcsány-kormány|,|Gyurcsány-kormány|
False,|így|,|None|,|így|,|így|,|így|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|akkor|,|None|,|akkor|,|Akkor|,|Akkor|
False,|hogyan|,|None|,|hogyan|,|hogyan|,|hogyan|
False,|ide|,|None|,|ide|,|ide|,|ide|
False,|mindig|,|None|,|mindig|,|mindig|,|mindig|
False,|elesett|,|None|,|elesett|,|elesettek|,|elesettek|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|ön|,|None|,|ön|,|önökkel|,|önökkel|
False,|ön|,|None|,|ön|,|önhöz|,|önhöz|
False,|ahogy|,|None|,|ahogy|,|ahogy|,|ahogy|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|későbbi|,|None|,|későbbi|,|későbbiekben|,|későbbiekben|
False,|Befolyásoljae|,|None|,|Befolyásoljae|,|Befolyásoljae|,|Befolyásoljae|
False,|mindez|,|None|,|mindez|,|mindezt|,|mindezt|
False,|Tervezike|,|None|,|Tervezike|,|Tervezike|,|Tervezike|
False,|is|,|None|,|is|,|is|,|is|
False,|van|,|None|,|van|,|vagyok|,|vagyok|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|Rétvári|,|None|,|rétvári|,|Rétvári|,|Rétvári|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|nemcsak|,|None|,|nemcsak|,|nemcsak|,|nemcsak|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|emberileg|,|None|,|emberileg|,|emberileg|,|emberileg|
False,|oda|,|None|,|oda|,|oda|,|oda|
False,|sokszor|,|None|,|sok|,|sokszor|,|sokszor|
False,|kettő|,|None|,|kettő|,|kettőre|,|kettőre|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|is|,|None|,|is|,|is|,|is|
False,|az|,|None|,|az|,|azoknak|,|azoknak|
False,|Fidesz-KDNP-kormány|,|None|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|,|Fidesz-KDNP-kormány|
False,|sosem|,|None|,|sosem|,|sosem|,|sosem|
False,|sosem|,|None|,|sosem|,|sosem|,|sosem|
False,|tizenöt|,|None|,|tizenöt|,|tizenötször|,|tizenötször|
False,|mégis|,|None|,|mégis|,|Mégis|,|Mégis|
False,|van|,|None|,|van|,|volt|,|volt|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|ez|,|None|,|ez|,|ezekkel|,|ezekkel|
False,|nemzetközi|,|None|,|nemzetközileg|,|nemzetközileg|,|nemzetközileg|
False,|mindenhol|,|None|,|mindenhol|,|mindenhol|,|mindenhol|
False,|máshol|,|None|,|máshol|,|máshol|,|máshol|
False,|után|,|None|,|utána|,|utána|,|utána|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|ezért|,|None|,|ezért|,|ezért|,|ezért|
False,|miért|,|None|,|miért|,|miért|,|miért|
False,|is|,|None|,|is|,|is|,|is|
False,|egyéb|,|None|,|egyéb|,|egyéb|,|egyéb|
False,|be|,|None|,|be|,|be|,|be|
False,|is|,|None|,|is|,|is|,|is|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|is|,|None|,|is|,|is|,|is|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|van|,|None|,|van|,|volt|,|volt|
False,|is|,|None|,|is|,|is|,|is|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|KOMJÁTHI|,|None|,|KOMJÁTHI|,|KOMJÁTHI|,|KOMJÁTHI|
False,|sajnos|,|None|,|sajnos|,|Sajnos|,|Sajnos|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|szakszervezet-ellenes|,|None|,|szakszervezet-ellenes|,|szakszervezet-ellenesek|,|szakszervezet-ellenesek|
False,|munkavállaló-ellenes|,|None|,|munkavállaló-ellenes|,|munkavállaló-ellenesek|,|munkavállaló-ellenesek|
False,|sok|,|None|,|sok|,|sok|,|sok|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|soha|,|None|,|soha|,|soha|,|soha|
False,|ahogyan|,|None|,|ahogyan|,|ahogyan|,|ahogyan|
False,|ahogyan|,|None|,|ahogyan|,|Ahogyan|,|Ahogyan|
False,|ahogyan|,|None|,|ahogyan|,|ahogyan|,|ahogyan|
False,|ahogyan|,|None|,|ahogyan|,|Ahogyan|,|Ahogyan|
False,|ön|,|None|,|ön|,|önök|,|önök|
False,|Hankook|,|None|,|Hankook|,|Hankook|,|Hankook|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|itt|,|None|,|itt|,|itt|,|itt|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Komjáthi|,|None|,|Komjáthi|,|Komjáthi|,|Komjáthi|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Ház|,|None|,|ház|,|Ház|,|Ház|
False,|azért|,|None|,|azért|,|azért|,|azért|
False,|is|,|None|,|is|,|is|,|is|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ez|,|None|,|ez|,|ezeket|,|ezeket|
False,|olyan|,|None|,|olyan|,|olyan|,|olyan|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|Hála|,|None|,|hála|,|Hála|,|Hála|
False,|több|,|None|,|sok|,|többször|,|többször|
False,|is|,|None|,|is|,|is|,|is|
False,|is|,|None|,|is|,|is|,|is|
False,|ily|,|None|,|ilyen|,|ilyet|,|ilyet|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|ez|,|None|,|ez|,|ezt|,|ezt|
False,|amikor|,|None|,|amikor|,|amikor|,|amikor|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|több|,|None|,|többet|,|többet|,|többet|
False,|azért|,|None|,|az|,|azért|,|azért|
False,|akkor|,|None|,|akkor|,|akkor|,|akkor|
False,|több|,|None|,|sok|,|többet|,|többet|
False,|ezért|,|None|,|ezért|,|Ezért|,|Ezért|
False,|úgy|,|None|,|úgy|,|úgy|,|úgy|
False,|több|,|None|,|sok|,|többet|,|többet|
False,|sokszor|,|None|,|sok|,|sokszor|,|sokszor|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|RÉTVÁRI|,|None|,|rétvári|,|RÉTVÁRI|,|RÉTVÁRI|
False,|Taps|,|None|,|taps|,|Taps|,|Taps|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Toroczkai|,|None|,|Toroczkai|,|Toroczkai|,|Toroczkai|
False,|Dúró|,|None|,|Dúró|,|Dúró|,|Dúró|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|mikor|,|None|,|mikor|,|Mikor|,|Mikor|
False,|fel|,|None|,|fel|,|fel|,|fel|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
False,|elfogadjáke|,|None|,|elfogadjáke|,|elfogadjáke|,|elfogadjáke|
False,|DÚRÓ|,|None|,|DÚRÓ|,|DÚRÓ|,|DÚRÓ|
False,|ELNÖK|,|None|,|elnök|,|ELNÖK|,|ELNÖK|
False,|Miniszterelnök|,|None|,|miniszterelnök|,|Miniszterelnök|,|Miniszterelnök|
False,|tisztelt|,|None|,|tisztelt|,|Tisztelt|,|Tisztelt|
False,|Országgyűlés|,|None|,|országgyűlés|,|Országgyűlés|,|Országgyűlés|
False,|Dúró|,|None|,|Dúró|,|Dúró|,|Dúró|
False,|Haza|,|None|,|haza|,|Hazánk|,|Hazánk|
